coin,date,price,market_cap,total_volume,daily_pct_change
bitcoin,2024-12-18 00:00:00,106034.913402645,2100629850064.9119,93417826250.1972,-0.036949481629566794
bitcoin,2024-12-19 00:00:00,100355.5761481501,1985284833093.572,113692025885.44745,-5.3561011861525625
bitcoin,2024-12-20 00:00:00,97851.35377075805,1937022229972.2085,100611554887.24123,-2.4953495097224887
bitcoin,2024-12-21 00:00:00,97691.43431692653,1932373308116.0107,112340864006.62827,-0.1634310080228185
bitcoin,2024-12-22 00:00:00,97202.82496847633,1922768195068.165,53058382639.48845,-0.5001557729872985
bitcoin,2024-12-23 00:00:00,95094.27394862173,1884599149192.4587,44619017105.36954,-2.169228127411338
bitcoin,2024-12-24 00:00:00,94644.91085464321,1874912975786.6604,64937790292.61125,-0.4725448497785556
bitcoin,2024-12-25 00:00:00,98695.71400782601,1951173788529.116,49169088282.15742,4.280001023408508
bitcoin,2024-12-26 00:00:00,99344.95417367229,1966481159354.1177,33963749856.44743,0.657820020223765
bitcoin,2024-12-27 00:00:00,95678.31244565405,1894744251986.1084,45049342388.18843,-3.6908182791129063
bitcoin,2024-12-28 00:00:00,94331.94727053077,1867708753554.924,41498540807.666954,-1.407179057310426
bitcoin,2024-12-29 00:00:00,95184.61945288602,1885556552231.4314,22429850903.940086,0.9039060541280897
bitcoin,2024-12-30 00:00:00,93663.44751964067,1854872605738.8086,24065314499.502274,-1.5981278719071734
bitcoin,2024-12-31 00:00:00,92627.28213113277,1833188187477.531,57595164139.4709,-1.106264413650393
bitcoin,2025-01-01 00:00:00,93507.85874741491,1851839954625.13,45327464907.74362,0.9506665811866322
bitcoin,2025-01-02 00:00:00,94384.1761153871,1869193319140.2422,23275007789.496334,0.9371590577636146
bitcoin,2025-01-03 00:00:00,96852.14681235075,1917905016063.62,45157338602.617516,2.6148140488575944
bitcoin,2025-01-04 00:00:00,98084.34279280754,1942834829349.9563,35721645948.10051,1.2722443652634308
bitcoin,2025-01-05 00:00:00,98256.73876849933,1946611205641.351,20979035420.980793,0.17576299211787827
bitcoin,2025-01-06 00:00:00,98364.58946599838,1948339898718.8586,20060293834.7155,0.10976417378674164
bitcoin,2025-01-07 00:00:00,102229.39453189743,2024825178619.8228,46111387334.46171,3.9290613490894577
bitcoin,2025-01-08 00:00:00,96952.09886774956,1919133187081.3127,60610257147.15405,-5.162209644605942
bitcoin,2025-01-09 00:00:00,95016.71440989176,1885313354913.7239,65790469838.34392,-1.9962274983833184
bitcoin,2025-01-10 00:00:00,92376.27578346101,1832933628117.9436,65850881574.76184,-2.778920154026998
bitcoin,2025-01-11 00:00:00,94736.6267420969,1876836759923.398,63433655716.757095,2.555148428118903
bitcoin,2025-01-12 00:00:00,94559.55167224213,1874286243377.8525,17836423168.41627,-0.18691299864076472
bitcoin,2025-01-13 00:00:00,94454.77089638807,1870314882306.9236,19608932595.53299,-0.11080929848023002
bitcoin,2025-01-14 00:00:00,94456.3493746993,1870609367804.8223,76328330233.31137,0.0016711472552000117
bitcoin,2025-01-15 00:00:00,96574.07768799194,1912603332624.1123,51241728228.81719,2.2420179557139264
bitcoin,2025-01-16 00:00:00,100313.15239828422,1986831430651.8647,57637319739.543396,3.8717167171633093
bitcoin,2025-01-17 00:00:00,100044.57926776377,1980935754458.284,50150102497.2729,-0.2677347128461349
bitcoin,2025-01-18 00:00:00,104160.69358484233,2063854663834.0774,69135117732.00064,4.114280201091169
bitcoin,2025-01-19 00:00:00,104334.61575724394,2067151195362.0425,49416447749.13053,0.1669748601087706
bitcoin,2025-01-20 00:00:00,101275.33714814208,2014842808849.5005,72970313683.92325,-2.9321798780760466
bitcoin,2025-01-21 00:00:00,101764.90860170545,2017837068202.1384,120158523166.88387,0.48340639226631676
bitcoin,2025-01-22 00:00:00,106182.2368201815,2098829000928.49,95344290057.8965,4.340718504219265
bitcoin,2025-01-23 00:00:00,103673.53509537787,2054288661793.9773,55030669602.56557,-2.3626378572642937
bitcoin,2025-01-24 00:00:00,104067.60991206947,2062360759045.0,102455227371.20761,0.3801112948729424
bitcoin,2025-01-25 00:00:00,104835.19253555956,2076156720642.786,51418786362.7815,0.7375807171305704
bitcoin,2025-01-26 00:00:00,104796.04077738234,2077647817531.3406,22740744964.719296,-0.037346006842065016
bitcoin,2025-01-27 00:00:00,102552.24874280207,2036324005947.406,20639818380.26942,-2.141103822182311
bitcoin,2025-01-28 00:00:00,101958.46953745594,2019295541213.5288,93191643783.24739,-0.5790016431870826
bitcoin,2025-01-29 00:00:00,101313.11264498268,2007072201507.5273,45780526813.56264,-0.6329605528613502
bitcoin,2025-01-30 00:00:00,103718.97939813645,2056581551171.7,47425401641.53094,2.3746844710855086
bitcoin,2025-01-31 00:00:00,104781.5135100103,2076760153260.6191,42122570869.034325,1.0244355642907044
bitcoin,2025-02-01 00:00:00,102382.39409722165,2028504133577.489,37187819228.35328,-2.289639968370427
bitcoin,2025-02-02 00:00:00,100674.78762544956,1996423711261.7268,22827776122.48367,-1.6678712065968604
bitcoin,2025-02-03 00:00:00,97568.31653024875,1933691439792.2544,59784234332.21204,-3.08564951411483
bitcoin,2025-02-04 00:00:00,101466.8606657039,2011121374511.8835,122163969235.23686,3.99570708411936
bitcoin,2025-02-05 00:00:00,98118.43921664466,1943535291172.1597,73196693057.98114,-3.3000148295620035
bitcoin,2025-02-06 00:00:00,96582.88682919052,1912584628590.309,48848958931.79228,-1.5649987909649221
bitcoin,2025-02-07 00:00:00,96635.41875332211,1915093756057.5637,44462180396.172516,0.054390509391688546
bitcoin,2025-02-08 00:00:00,96558.4563096667,1911296376425.356,57077722340.22422,-0.07964206566111187
bitcoin,2025-02-09 00:00:00,96558.23762501091,1914211835440.1182,20760850644.84597,-0.00022647903057393393
bitcoin,2025-02-10 00:00:00,96548.57865379585,1913068773356.083,25457107581.051964,-0.010003259641677698
bitcoin,2025-02-11 00:00:00,97399.98161383197,1930742951090.367,37054987393.57789,0.8818389373592916
bitcoin,2025-02-12 00:00:00,95739.97737079239,1898788887978.3252,36454577154.5622,-1.7043167930165692
bitcoin,2025-02-13 00:00:00,97836.18856127483,1936842454813.9983,47115618235.19051,2.189483691189942
bitcoin,2025-02-14 00:00:00,96561.6639990985,1914315097486.3862,29084371910.690556,-1.3027128109943664
bitcoin,2025-02-15 00:00:00,97488.48148536457,1931656846871.4856,32289906944.92862,0.9598192987589016
bitcoin,2025-02-16 00:00:00,97569.95169430465,1934308378710.2861,14215311318.346336,0.08356906138937692
bitcoin,2025-02-17 00:00:00,96149.3484548204,1905012222220.3691,13634794998.739267,-1.4559843628242475
bitcoin,2025-02-18 00:00:00,95776.15723852723,1898997753781.9536,25324374113.08163,-0.38813702046928134
bitcoin,2025-02-19 00:00:00,95495.89153299287,1892702154844.508,38311133144.729355,-0.29262575740679475
bitcoin,2025-02-20 00:00:00,96554.87156259285,1914337919659.5537,27703222487.389572,1.1089273188617854
bitcoin,2025-02-21 00:00:00,98384.31738240314,1950376106325.3228,24175261969.81266,1.8947214057701167
bitcoin,2025-02-22 00:00:00,96135.15541305285,1906058197506.3809,42477472950.92155,-2.286098058299446
bitcoin,2025-02-23 00:00:00,96564.15414290235,1915260330870.798,18464415570.762142,0.4462454218815859
bitcoin,2025-02-24 00:00:00,96327.46309127835,1909625674815.4763,16643044374.983364,-0.2451127478150239
bitcoin,2025-02-25 00:00:00,91396.76686930266,1814176779160.4363,45539703844.38777,-5.118681696520378
bitcoin,2025-02-26 00:00:00,88755.7693356979,1759750360550.3337,96742453402.56294,-2.889596234165903
bitcoin,2025-02-26 03:19:50,89250.46939336779,1769825783947.5293,83391684082.65302,0.5573722828076777
ethereum,2024-02-28 00:00:00,3242.0476538223666,389432101336.1533,23696521431.113922,
ethereum,2024-02-29 00:00:00,3380.8039555421246,404949329424.75433,36665804472.19711,4.27989704457814
ethereum,2024-03-01 00:00:00,3347.6904724233455,403025040377.09424,31202875938.140316,-0.9794558795548136
ethereum,2024-03-02 00:00:00,3431.75199772032,413003335539.6049,18691101659.270218,2.5110303951166646
ethereum,2024-03-03 00:00:00,3421.89214692414,411127183431.9037,13440796396.989847,-0.28731245156206064
ethereum,2024-03-04 00:00:00,3487.190931866777,418233465071.6696,15521857774.32606,1.9082654314903857
ethereum,2024-03-05 00:00:00,3634.311067557102,436264151585.7691,30343202732.344658,4.218872398006845
ethereum,2024-03-06 00:00:00,3581.5348849085663,430091528234.3316,48669816283.38956,-1.4521647065288357
ethereum,2024-03-07 00:00:00,3822.365818156151,458288266056.32635,39700333919.056915,6.724238098653412
ethereum,2024-03-08 00:00:00,3861.9009990137733,464203366204.0903,25205795146.622765,1.0343118042190236
ethereum,2024-03-09 00:00:00,3893.6138841967036,467263068859.23145,27874421858.85126,0.8211729195292339
ethereum,2024-03-10 00:00:00,3916.041187699099,470299637817.79364,12069974984.534363,0.5760022480252314
ethereum,2024-03-11 00:00:00,3887.473104733291,466687383451.4314,17287014475.12306,-0.7295143640354107
ethereum,2024-03-12 00:00:00,4070.6040749869985,488931556413.2426,32017734619.898235,4.710797099296493
ethereum,2024-03-13 00:00:00,3978.685771378112,477282030875.49994,29816123516.352203,-2.2580998278291187
ethereum,2024-03-14 00:00:00,4007.9121260756656,480989408310.4244,24518272534.97694,0.7345730820916385
ethereum,2024-03-15 00:00:00,3879.038366642958,465517630856.3542,27637220056.20402,-3.215483657794016
ethereum,2024-03-16 00:00:00,3738.381184462065,449221029692.6131,38514576896.82427,-3.626083809596914
ethereum,2024-03-17 00:00:00,3514.222472178163,422006707853.2583,20314832749.48201,-5.996143817959998
ethereum,2024-03-18 00:00:00,3643.280347379834,437397993876.3647,22282396647.176846,3.6724446509409203
ethereum,2024-03-19 00:00:00,3525.8936406700236,423582810891.4091,24255010456.17668,-3.222005871555622
ethereum,2024-03-20 00:00:00,3171.293836639821,381561860658.1416,37133280150.8351,-10.057019302568015
ethereum,2024-03-21 00:00:00,3515.6884318548646,422699933046.073,42295137774.34776,10.859750403322789
ethereum,2024-03-22 00:00:00,3493.4304387798707,419250201097.8779,24617005638.07842,-0.6331048244582527
ethereum,2024-03-23 00:00:00,3322.891277320318,398004903397.5174,22143063329.60288,-4.881710526319106
ethereum,2024-03-24 00:00:00,3353.371241538487,402787267255.35004,13554704159.635406,0.9172723894460111
ethereum,2024-03-25 00:00:00,3454.257071389558,415227254119.21,12747604656.722906,3.0084897431393642
ethereum,2024-03-26 00:00:00,3588.493402189288,429834400084.37524,19900586068.611336,3.8861129332719457
ethereum,2024-03-27 00:00:00,3591.5485279028403,430639202176.35944,20094722140.101074,0.08513672372054693
ethereum,2024-03-28 00:00:00,3505.2181161826984,419542828392.99164,20203376602.227142,-2.403710016708349
ethereum,2024-03-29 00:00:00,3560.26151146781,427723174069.21906,17254415551.733036,1.570327250991621
ethereum,2024-03-30 00:00:00,3516.096057627979,422181197071.7956,13632549894.688292,-1.240511510111597
ethereum,2024-03-31 00:00:00,3507.6606559474685,420903294887.95514,10414010868.767834,-0.2399081692381677
ethereum,2024-04-01 00:00:00,3644.767598784896,437709753307.89496,10412761139.068478,3.9087858343695103
ethereum,2024-04-02 00:00:00,3508.2477201085417,421860021837.67065,17482844811.257694,-3.745640153349361
ethereum,2024-04-03 00:00:00,3274.901203544406,393781420276.9656,23868370966.893692,-6.651369435135446
ethereum,2024-04-04 00:00:00,3316.6829546775257,398415781571.0026,16747190219.448904,1.275817147946312
ethereum,2024-04-05 00:00:00,3332.089836615912,399925086690.5432,14937774084.622332,0.46452682239821463
ethereum,2024-04-06 00:00:00,3320.2815889834437,399471237820.5192,16263669860.819765,-0.35437962994602223
ethereum,2024-04-07 00:00:00,3362.838907503287,403433979836.3418,8771021395.59551,1.2817382315116532
ethereum,2024-04-08 00:00:00,3453.4361261792887,414896585077.9774,9023927898.393978,2.6940695396933334
ethereum,2024-04-09 00:00:00,3695.239391141908,443574943819.1214,17999535003.639297,7.001816629228896
ethereum,2024-04-10 00:00:00,3503.6535996841044,421250062703.58765,18894649449.12416,-5.184665218634176
ethereum,2024-04-11 00:00:00,3539.7630640649413,425100745638.6984,18116500905.294914,1.0306231296407953
ethereum,2024-04-12 00:00:00,3508.5784984486436,421184318805.19366,14665003517.99341,-0.880978897510909
ethereum,2024-04-13 00:00:00,3245.5005926983195,389342347417.11646,20300936214.359665,-7.498133670563356
ethereum,2024-04-14 00:00:00,3022.0057852476043,363676686678.5162,30855880984.660038,-6.88629692299334
ethereum,2024-04-15 00:00:00,3157.683765827796,379419782687.94165,26426482425.143723,4.48966647392024
ethereum,2024-04-16 00:00:00,3101.190735674771,372249695864.17804,23408068977.225063,-1.7890654778159876
ethereum,2024-04-17 00:00:00,3083.7060147660673,370234131392.0656,19716139064.53935,-0.5638066922994178
ethereum,2024-04-18 00:00:00,2982.6157347097997,358157898515.81726,18555883608.901867,-3.278207441701808
ethereum,2024-04-19 00:00:00,3064.9115922294277,368394773234.49,15776619346.387112,2.7591840464703754
ethereum,2024-04-20 00:00:00,3065.682561565907,368924952677.7875,21398170387.2802,0.02515470065869163
ethereum,2024-04-21 00:00:00,3152.1915066519473,378601475454.5042,9245604715.543312,2.8218494038030117
ethereum,2024-04-22 00:00:00,3147.13775429932,377835271557.1954,9264213264.253492,-0.16032504186254126
ethereum,2024-04-23 00:00:00,3199.769589894069,384466906716.16833,12101339610.34102,1.6723715230719804
ethereum,2024-04-24 00:00:00,3218.9672686428075,392775107740.5133,11111254140.889095,0.5999706606804045
ethereum,2024-04-25 00:00:00,3138.814357009402,383068563917.3423,14931662515.529316,-2.4900194672435982
ethereum,2024-04-26 00:00:00,3157.6193174815944,385360500023.0152,14827151368.90256,0.5991103115161378
ethereum,2024-04-27 00:00:00,3131.4192197400516,381832436730.7926,11150981612.611172,-0.8297421287135731
ethereum,2024-04-28 00:00:00,3259.2522227654413,397162781507.14,12739849720.355131,4.082270499572438
ethereum,2024-04-29 00:00:00,3259.503404256033,398637824441.876,10786187404.455635,0.007706721463196509
ethereum,2024-04-30 00:00:00,3213.6890004948136,392350038771.61163,15480798749.513744,-1.4055639181538515
ethereum,2024-05-01 00:00:00,3018.549635877818,368786372970.94403,19251155949.751816,-6.0721297109630035
ethereum,2024-05-02 00:00:00,2976.0902075157046,364276973974.7534,22064350438.409042,-1.4066168684937375
ethereum,2024-05-03 00:00:00,2988.5486490452654,358796765165.93835,14175880226.413488,0.4186177387398571
ethereum,2024-05-04 00:00:00,3102.1512923656555,373187731785.70636,13929437694.673725,3.8012646492029623
ethereum,2024-05-05 00:00:00,3115.0233215730136,374188248701.176,8430889402.258022,0.414938795507358
ethereum,2024-05-06 00:00:00,3136.57511039041,376477227799.9195,8027546635.921553,0.691866050187806
ethereum,2024-05-07 00:00:00,3064.5913995603364,368312963227.33984,13196102657.36935,-2.294978066733233
ethereum,2024-05-08 00:00:00,3015.1597696166846,362686607634.315,11727252097.462042,-1.612992516742806
ethereum,2024-05-09 00:00:00,2975.72696606529,357038251698.12964,10555086522.407984,-1.3078180449591081
ethereum,2024-05-10 00:00:00,3038.3447046668207,364426702625.02203,10961137747.243969,2.1042837369023903
ethereum,2024-05-11 00:00:00,2910.684500017475,349622946794.7746,12185177562.18238,-4.201636649497442
ethereum,2024-05-12 00:00:00,2908.9827849031903,349391330491.6799,6479337783.261837,-0.058464430420901436
ethereum,2024-05-13 00:00:00,2931.3106669139133,352120009302.884,5237992152.442184,0.7675494721590903
ethereum,2024-05-14 00:00:00,2948.3034552659406,354155572145.7024,13930280821.074911,0.579699331900474
ethereum,2024-05-15 00:00:00,2881.7959916152945,346305956691.41315,11258734172.441973,-2.2557875964856255
ethereum,2024-05-16 00:00:00,3035.758955126304,365225903815.16327,13809709402.13564,5.342604541021334
ethereum,2024-05-17 00:00:00,2943.5851283842208,353501038738.847,11039599517.596857,-3.0362696150969093
ethereum,2024-05-18 00:00:00,3095.9968442929658,371220670629.6318,13846325669.567377,5.177758048818726
ethereum,2024-05-19 00:00:00,3120.5493782541066,375206332441.6955,8357435200.282594,0.7930413109561218
ethereum,2024-05-20 00:00:00,3071.324418093757,368598090418.054,6983633593.912785,-1.577445321114912
ethereum,2024-05-21 00:00:00,3656.390090299324,439830728213.1206,27159496889.816044,19.049295761751317
ethereum,2024-05-22 00:00:00,3792.486220211773,455765526085.79254,37370060267.60153,3.7221446987705686
ethereum,2024-05-23 00:00:00,3741.897740560911,449694006822.5555,24114510372.012993,-1.3339133411020443
ethereum,2024-05-24 00:00:00,3766.398091341944,451934122188.91656,46761576029.509094,0.654757357889757
ethereum,2024-05-25 00:00:00,3727.065981583209,447600344544.24176,20715688665.955757,-1.044289764514006
ethereum,2024-05-26 00:00:00,3750.077159389676,450038598582.0329,8464533427.424917,0.6174073096686161
ethereum,2024-05-27 00:00:00,3825.277957577714,459504483187.0394,10540798421.159782,2.0053133573464166
ethereum,2024-05-28 00:00:00,3893.3921058941055,467614044547.03687,15290249260.872213,1.780632651320424
ethereum,2024-05-29 00:00:00,3840.68886040005,462070810453.6889,18146426007.646515,-1.35365881628694
ethereum,2024-05-30 00:00:00,3765.3025567780796,452762636814.4171,15290595277.792278,-1.9628328761345681
ethereum,2024-05-31 00:00:00,3748.6391523334596,450215609802.7726,13659082592.12581,-0.4425515398390423
ethereum,2024-06-01 00:00:00,3761.0692456476336,452758719430.44403,12068376838.694778,0.33158948645233277
ethereum,2024-06-02 00:00:00,3813.452441559934,457995091024.9556,7216291113.118156,1.3927740355463847
ethereum,2024-06-03 00:00:00,3780.7119847349145,454304865087.93256,9915137834.269558,-0.8585515966635926
ethereum,2024-06-04 00:00:00,3766.6376499412618,452084974218.36816,12609351903.623407,-0.3722667807143143
ethereum,2024-06-05 00:00:00,3814.932030146498,458132490211.60803,11652766019.496792,1.2821615640673523
ethereum,2024-06-06 00:00:00,3871.0820906216727,464211497547.6711,12871943841.967451,1.471849564591543
ethereum,2024-06-07 00:00:00,3812.701856549199,458058824868.5632,11650774701.467743,-1.508111497142084
ethereum,2024-06-08 00:00:00,3679.3766523741783,442056588562.9977,16199024684.298843,-3.4968693905610193
ethereum,2024-06-09 00:00:00,3683.0253801346485,442391279529.5943,7575768941.686513,0.09916700857781624
ethereum,2024-06-10 00:00:00,3705.8998844045504,445276601430.4424,6301031436.913941,0.6210791919404546
ethereum,2024-06-11 00:00:00,3666.8276647258203,440506095151.8904,8786880926.53714,-1.0543247496554553
ethereum,2024-06-12 00:00:00,3498.5559542215797,420251663393.7583,19621933421.92237,-4.589026970724108
ethereum,2024-06-13 00:00:00,3559.4475336257624,427834174694.1308,16798065224.846418,1.7404775056036215
ethereum,2024-06-14 00:00:00,3465.316584199481,417151499335.3688,14257587847.282923,-2.6445381913073662
ethereum,2024-06-15 00:00:00,3478.7748349889234,418279823088.9498,14164619768.518377,0.38837002226022044
ethereum,2024-06-16 00:00:00,3565.1232591862595,428318893969.5867,12060524631.965353,2.4821504205692957
ethereum,2024-06-17 00:00:00,3618.508652976102,434773902047.7907,8663362158.145231,1.497434728302438
ethereum,2024-06-18 00:00:00,3510.3586935289036,421162133590.23956,17226962124.000225,-2.9887992490566173
ethereum,2024-06-19 00:00:00,3480.4713384276088,424951660073.25385,21649791273.213665,-0.8514045916843238
ethereum,2024-06-20 00:00:00,3555.9658395535403,434492651441.09186,15091044746.84232,2.169088430420407
ethereum,2024-06-21 00:00:00,3511.28482815368,429570574514.96106,15933137676.283852,-1.2565084541270588
ethereum,2024-06-22 00:00:00,3516.88098000528,430070452526.121,16100418805.143234,0.1593761863671661
ethereum,2024-06-23 00:00:00,3494.7985621731755,427271533995.02954,6342881010.269747,-0.6278977866368218
ethereum,2024-06-24 00:00:00,3417.7971372978254,418002114768.76056,8947881396.036127,-2.2033151126017447
ethereum,2024-06-25 00:00:00,3357.1006400727606,402843439308.6059,23589084207.47341,-1.7758952561196417
ethereum,2024-06-26 00:00:00,3395.304687339692,407935619100.4282,11981602845.529747,1.138007208092029
ethereum,2024-06-27 00:00:00,3365.9446697083863,404420889593.2137,10009281218.932026,-0.8647240920905408
ethereum,2024-06-28 00:00:00,3442.910158110125,413911406152.8098,11076955211.879559,2.286593986359464
ethereum,2024-06-29 00:00:00,3374.6051303067916,405590219265.00946,10962843305.829046,-1.9839329133359396
ethereum,2024-06-30 00:00:00,3371.278227967461,405186539487.579,5551997884.52149,-0.09858641858426775
ethereum,2024-07-01 00:00:00,3435.3183276337395,412683392973.9106,7498532249.327012,1.8995791903205772
ethereum,2024-07-02 00:00:00,3438.009078999906,413087026853.55963,11834316021.632442,0.07832611448324034
ethereum,2024-07-03 00:00:00,3417.8984255478363,410850514007.59125,8478511086.945243,-0.5849505626645879
ethereum,2024-07-04 00:00:00,3295.808464429979,395971730267.60034,15473856746.245096,-3.572076929064627
ethereum,2024-07-05 00:00:00,3069.0434008340803,369571668593.03217,19209988737.688694,-6.880407828405721
ethereum,2024-07-06 00:00:00,2984.398102498264,358878418412.549,31755421068.593773,-2.758035233806466
ethereum,2024-07-07 00:00:00,3066.247437954064,368279414918.9943,9871087552.273798,2.7425743029149796
ethereum,2024-07-08 00:00:00,2928.6012310061665,350977454882.58325,10243406181.924892,-4.489076949371739
ethereum,2024-07-09 00:00:00,3016.0833537946064,362836336467.41907,20819810746.374283,2.9871640379794506
ethereum,2024-07-10 00:00:00,3064.0923605197886,368733224976.19775,14902982165.592142,1.5917665758401922
ethereum,2024-07-11 00:00:00,3099.7101861313545,372867773189.40076,14523237728.597153,1.1624266314715026
ethereum,2024-07-12 00:00:00,3102.0902302291074,372384838887.21234,14058546522.739754,0.07678279435290314
ethereum,2024-07-13 00:00:00,3132.980838609695,376300269815.6458,12435435678.409641,0.9957998023257364
ethereum,2024-07-14 00:00:00,3173.5042341380185,381711250543.1549,7830621980.637015,1.2934453677126978
ethereum,2024-07-15 00:00:00,3252.654184707363,391583812600.5758,9867236520.521011,2.4940868116044346
ethereum,2024-07-16 00:00:00,3488.5387580277174,419316550609.62476,18368344859.430637,7.252064311951334
ethereum,2024-07-17 00:00:00,3446.7658893041003,414703698412.0949,21040427365.588116,-1.1974316933555884
ethereum,2024-07-18 00:00:00,3389.441287038116,407908628077.67224,16978839263.794697,-1.6631417423467076
ethereum,2024-07-19 00:00:00,3428.5520187667257,412233122047.3164,14884776298.264118,1.1538990770595836
ethereum,2024-07-20 00:00:00,3505.222536388452,421392010127.0308,17784761899.551624,2.2362360903978695
ethereum,2024-07-21 00:00:00,3522.8013028122487,423550664963.50604,9427844289.70798,0.5015021511846296
ethereum,2024-07-22 00:00:00,3533.118349531153,424780865928.9678,13378492000.408422,0.2928648490809982
ethereum,2024-07-23 00:00:00,3443.073350817144,413961610216.08093,18304154013.687572,-2.5485984279569385
ethereum,2024-07-24 00:00:00,3482.9837705931927,418879212976.89734,25079221799.230476,1.15915101740649
ethereum,2024-07-25 00:00:00,3336.3802530382436,401152738546.72644,15765758234.562634,-4.2091358217836605
ethereum,2024-07-26 00:00:00,3173.7633983274727,381782355331.5728,25890826733.28285,-4.874050389270989
ethereum,2024-07-27 00:00:00,3278.1869575279507,394189879099.2592,15169277359.834238,3.2902124731638116
ethereum,2024-07-28 00:00:00,3254.611672582785,391424161950.5181,14496971021.239912,-0.7191562058725176
ethereum,2024-07-29 00:00:00,3272.8501306701373,393579006059.7797,7818233563.235541,0.5603881483310369
ethereum,2024-07-30 00:00:00,3316.942188773212,399239444647.5382,18452148650.905613,1.3472067568840007
ethereum,2024-07-31 00:00:00,3276.981779516743,393942961780.88654,13805865977.524105,-1.204736380143201
ethereum,2024-08-01 00:00:00,3233.076804863122,388633791826.8701,16143420325.47769,-1.339799169102962
ethereum,2024-08-02 00:00:00,3204.2465237463616,385340171208.75555,17786413332.129932,-0.8917289274846363
ethereum,2024-08-03 00:00:00,2983.300976694291,358543505038.73834,18785849199.903355,-6.895397885732713
ethereum,2024-08-04 00:00:00,2906.7150241765007,349395441871.30615,17701956694.58319,-2.5671547428866126
ethereum,2024-08-05 00:00:00,2682.4373928187924,323403607818.7498,22171247833.139385,-7.7158451892355036
ethereum,2024-08-06 00:00:00,2415.6311394312143,291245061884.5607,73571034926.63428,-9.9464112042969
ethereum,2024-08-07 00:00:00,2455.51137665051,295168597349.07764,27613148149.796356,1.6509241236510208
ethereum,2024-08-08 00:00:00,2341.590346028249,282098261495.40393,24968091142.09198,-4.639401458512382
ethereum,2024-08-09 00:00:00,2685.012750687489,322827381254.3183,24290512619.839314,14.666203473282401
ethereum,2024-08-10 00:00:00,2602.1840712761878,312353537574.9063,18077335701.97768,-3.0848523676505257
ethereum,2024-08-11 00:00:00,2608.0357436286963,313697482213.2365,8849019546.648287,0.22487541973303937
ethereum,2024-08-12 00:00:00,2558.790870730736,307740266021.366,12624674028.077477,-1.8881977755965562
ethereum,2024-08-13 00:00:00,2726.777988551933,328070186437.41003,22670968464.846756,6.565097591317559
ethereum,2024-08-14 00:00:00,2703.5505587641255,325002180894.27686,16366799383.61909,-0.8518269505374154
ethereum,2024-08-15 00:00:00,2662.780395092489,320231285058.06165,15887432311.728333,-1.5080229788738908
ethereum,2024-08-16 00:00:00,2569.8604812159274,309002097789.9878,15498476343.410463,-3.4895823195864484
ethereum,2024-08-17 00:00:00,2592.249006212312,311786461030.44476,12841847017.271076,0.8711961275730928
ethereum,2024-08-18 00:00:00,2613.139261446099,314212508914.4149,5483825246.098839,0.8058737869596655
ethereum,2024-08-19 00:00:00,2614.6012806263716,314682052511.7037,8617702421.12827,0.05594876636858537
ethereum,2024-08-20 00:00:00,2640.5904207330605,317616756579.9527,11730843561.162947,0.9940001291693257
ethereum,2024-08-21 00:00:00,2575.643435503567,309867213669.31934,12823659998.035198,-2.4595630098310783
ethereum,2024-08-22 00:00:00,2630.2988017642488,316360729845.1586,11246256658.90509,2.122008252667773
ethereum,2024-08-23 00:00:00,2623.289171364539,315630604929.4857,10277172867.663338,-0.26649559339068096
ethereum,2024-08-24 00:00:00,2763.2554073640704,332181161792.2442,17876365362.452858,5.335524483056742
ethereum,2024-08-25 00:00:00,2767.840733546234,332950073030.8183,11990449014.147696,0.1659392819767458
ethereum,2024-08-26 00:00:00,2745.164671605207,330332547375.3104,8312216650.941433,-0.8192690304103523
ethereum,2024-08-27 00:00:00,2683.0801154902983,322816645099.5817,11486270160.014797,-2.261596790789433
ethereum,2024-08-28 00:00:00,2457.2773517547434,295636169778.93835,17505948780.2572,-8.41580400197227
ethereum,2024-08-29 00:00:00,2527.0269814017706,303958449107.31573,21234602056.030586,2.8384923499668924
ethereum,2024-08-30 00:00:00,2526.7383553003406,304106394048.1237,13272715023.256615,-0.011421567856384485
ethereum,2024-08-31 00:00:00,2527.690204915795,304009556580.61725,15607580785.925383,0.0376710795345403
ethereum,2024-09-01 00:00:00,2513.3643501004462,302383496015.1365,6105765553.728281,-0.566756748413566
ethereum,2024-09-02 00:00:00,2430.0202661439344,292436067877.0585,11229587557.968822,-3.316036688161872
ethereum,2024-09-03 00:00:00,2534.9048168403706,304838837601.64795,12130504179.053215,4.316200657160429
ethereum,2024-09-04 00:00:00,2437.1471557556497,293818299349.5953,9565142020.243557,-3.8564627924203787
ethereum,2024-09-05 00:00:00,2448.30785784089,294329412026.3932,16639700582.521397,0.45794124736713293
ethereum,2024-09-06 00:00:00,2367.7700509506026,284989115168.67084,11060190870.627691,-3.2895294042519563
ethereum,2024-09-07 00:00:00,2223.780428382685,267574522057.00296,26087934661.284035,-6.0812333744195035
ethereum,2024-09-08 00:00:00,2272.6972849951912,273350308345.93225,10405191111.340616,2.1997161225167705
ethereum,2024-09-09 00:00:00,2296.4029520764498,276344419515.7602,9844980386.825493,1.0430631143781621
ethereum,2024-09-10 00:00:00,2359.565766831627,284026097136.9972,15874675673.552357,2.7505109544500694
